row_type,date,ticker,direction,entry_time,exit_time,entry_price,exit_price,size,pnl,pnl_pct,hold_duration_ms,exit_reason,entry_composite,exit_composite,entry_1m,entry_5m,entry_1h,exit_1m,exit_5m,exit_1h,max_composite,max_composite_time,positive_ticks,total_ticks
trade,2024-08-12,AAPL,Long,2024-08-12T13:34:00+00:00,2024-08-12T13:35:00+00:00,216.9244,217.5554,1.38,0.87,0.002909,60000,ScoreExit,0.4176,0.4266,0.5110,0.3825,0.4566,0.6012,0.3825,0.4566,,,
trade,2024-08-12,AAPL,Long,2024-08-12T13:41:00+00:00,2024-08-12T13:42:00+00:00,216.4249,216.4245,1.39,-0.00,-0.000002,60000,ScoreExit,0.1337,0.1485,-0.3795,0.0616,0.4492,-0.2544,0.0616,0.4566,,,
trade,2024-08-12,AAPL,Long,2024-08-12T13:44:00+00:00,2024-08-12T13:45:00+00:00,216.9051,216.6100,1.38,-0.41,-0.001360,60000,ScoreExit,0.1944,0.1603,0.2042,0.0616,0.4566,-0.1368,0.0616,0.4566,,,
trade,2024-08-12,AAPL,Long,2024-08-12T13:47:00+00:00,2024-08-12T13:48:00+00:00,216.8400,216.8099,1.38,-0.04,-0.000139,60000,ScoreExit,0.1716,0.1873,-0.0055,0.0586,0.4566,0.1517,0.0586,0.4566,,,
trade,2024-08-12,AAPL,Long,2024-08-12T13:50:00+00:00,2024-08-12T13:51:00+00:00,216.9271,216.7999,1.38,-0.18,-0.000586,60000,ScoreExit,0.1765,0.2183,0.0434,0.0586,0.4566,0.0393,0.1289,0.4566,,,
trade,2024-08-12,AAPL,Long,2024-08-12T13:53:00+00:00,2024-08-12T13:54:00+00:00,216.8400,216.8099,1.38,-0.04,-0.000139,60000,ScoreExit,0.2124,0.2291,-0.0194,0.1289,0.4566,0.1473,0.1289,0.4566,,,
trade,2024-08-12,AAPL,Long,2024-08-12T13:56:00+00:00,2024-08-12T13:57:00+00:00,217.0101,216.9499,1.38,-0.08,-0.000277,60000,ScoreExit,0.2620,0.2794,0.2496,0.1668,0.4566,0.4236,0.1668,0.4566,,,
trade,2024-08-12,AAPL,Long,2024-08-12T14:00:00+00:00,2024-08-12T14:01:00+00:00,217.0701,216.8999,1.38,-0.24,-0.000784,60000,ScoreExit,0.2556,0.3175,0.1856,0.1668,0.4566,-0.0577,0.2611,0.5555,,,
trade,2024-08-12,AAPL,Long,2024-08-12T14:04:00+00:00,2024-08-12T14:05:00+00:00,217.2402,217.1298,1.38,-0.15,-0.000508,60000,ScoreExit,0.3572,0.3711,0.3392,0.2611,0.5555,0.4778,0.2611,0.5555,,,
trade,2024-08-12,AAPL,Long,2024-08-12T14:10:00+00:00,2024-08-12T14:11:00+00:00,217.3702,217.2998,1.38,-0.10,-0.000324,60000,ScoreExit,0.3263,0.4471,0.0857,0.2517,0.5555,0.1724,0.4386,0.5555,,,
trade,2024-08-12,AAPL,Long,2024-08-12T14:13:00+00:00,2024-08-12T14:14:00+00:00,217.6303,217.6597,1.38,0.04,0.000135,60000,ScoreExit,0.4818,0.4852,0.5198,0.4386,0.5555,0.5536,0.4386,0.5555,,,
trade,2024-08-12,AAPL,Long,2024-08-12T14:17:00+00:00,2024-08-12T14:18:00+00:00,218.0504,217.9096,1.38,-0.19,-0.000646,60000,ScoreExit,0.5091,0.5091,0.5641,0.4767,0.5555,0.5637,0.4767,0.5555,,,
trade,2024-08-12,AAPL,Long,2024-08-12T14:20:00+00:00,2024-08-12T14:21:00+00:00,218.2655,218.1895,1.37,-0.10,-0.000348,60000,ScoreExit,0.5066,0.4990,0.5386,0.4767,0.5555,0.5126,0.4684,0.5555,,,
trade,2024-08-12,AAPL,Long,2024-08-12T14:23:00+00:00,2024-08-12T14:24:00+00:00,218.4255,218.4195,1.37,-0.01,-0.000028,60000,ScoreExit,0.5026,0.5045,0.5490,0.4684,0.5555,0.5683,0.4684,0.5555,,,
trade,2024-08-12,AAPL,Long,2024-08-12T14:26:00+00:00,2024-08-12T14:27:00+00:00,218.6946,218.3895,1.37,-0.42,-0.001395,60000,ScoreExit,0.4693,0.4380,0.5570,0.4115,0.5555,0.2446,0.4115,0.5555,,,
trade,2024-08-12,AAPL,Long,2024-08-12T14:31:00+00:00,2024-08-12T14:32:00+00:00,218.2452,218.3595,1.37,0.16,0.000524,60000,ScoreExit,0.3545,0.4082,-0.3533,0.3719,0.5555,0.1837,0.3719,0.5555,,,
trade,2024-08-12,AAPL,Long,2024-08-12T14:34:00+00:00,2024-08-12T14:35:00+00:00,218.4605,218.2595,1.37,-0.28,-0.000920,60000,ScoreExit,0.3876,0.3699,-0.0217,0.3719,0.5555,-0.1989,0.3719,0.5555,,,
trade,2024-08-12,AAPL,Long,2024-08-12T14:37:00+00:00,2024-08-12T14:38:00+00:00,218.5005,218.3295,1.37,-0.23,-0.000783,60000,ScoreExit,0.4220,0.4050,0.1749,0.3964,0.5555,0.0052,0.3964,0.5555,,,
trade,2024-08-12,AAPL,Long,2024-08-12T14:40:00+00:00,2024-08-12T14:41:00+00:00,218.5705,218.5094,1.37,-0.08,-0.000280,60000,ScoreExit,0.4361,0.3250,0.3163,0.3964,0.5555,0.4495,0.1889,0.5555,,,
trade,2024-08-12,AAPL,Long,2024-08-12T14:44:00+00:00,2024-08-12T14:45:00+00:00,218.6206,218.2395,1.37,-0.52,-0.001743,60000,ScoreExit,0.2866,0.2378,0.0659,0.1889,0.5555,-0.4226,0.1889,0.5555,,,
trade,2024-08-12,AAPL,Long,2024-08-12T14:48:00+00:00,2024-08-12T14:49:00+00:00,218.8306,218.8893,1.37,0.08,0.000268,60000,ScoreExit,0.4830,0.4894,0.4957,0.4446,0.5555,0.5604,0.4446,0.5555,,,
trade,2024-08-12,AAPL,Long,2024-08-12T14:51:00+00:00,2024-08-12T14:52:00+00:00,218.9127,218.8493,1.37,-0.09,-0.000289,60000,ScoreExit,0.3523,0.3693,0.1445,0.2853,0.5555,0.3141,0.2853,0.5555,,,
trade,2024-08-12,AAPL,Long,2024-08-12T14:55:00+00:00,2024-08-12T14:56:00+00:00,218.9457,218.7294,1.37,-0.30,-0.000988,60000,ScoreExit,0.3415,0.2187,0.0359,0.2853,0.5555,-0.1314,0.1086,0.5555,,,
trade,2024-08-12,AAPL,Long,2024-08-12T14:58:00+00:00,2024-08-12T14:59:00+00:00,218.7606,218.5744,1.37,-0.26,-0.000851,60000,ScoreExit,0.2003,0.1981,-0.3151,0.1086,0.5555,-0.3373,0.1086,0.5555,,,
summary,2024-08-12,AAPL,,,,,,,-2.41,,25,,,,,,,,,,0.9564,2024-08-09T15:03:00+00:00,880,1074
trade,2024-08-12,NVDA,Long,2024-08-12T13:31:00+00:00,2024-08-12T15:32:00+00:00,107.5973,108.4525,2.79,2.38,0.007948,7260000,MaxHoldTimeout,0.6884,0.0351,0.6142,0.6599,0.7702,-0.5676,-0.3458,0.9979,,,
summary,2024-08-12,NVDA,,,,,,,2.38,,1,,,,,,,,,,1.0000,2024-08-09T13:39:00+00:00,874,1349
trade,2024-08-13,SPY,Long,2024-08-13T13:36:00+00:00,2024-08-13T13:37:00+00:00,537.3161,537.1388,0.56,-0.10,-0.000330,60000,ScoreExit,0.2340,0.2574,0.1270,0.1249,0.4878,0.3610,0.1249,0.4878,,,
trade,2024-08-13,SPY,Long,2024-08-13T13:40:00+00:00,2024-08-13T13:41:00+00:00,537.3462,537.1038,0.56,-0.14,-0.000451,60000,ScoreExit,0.2136,0.3389,-0.0767,0.1249,0.4878,0.1628,0.2938,0.4878,,,
trade,2024-08-13,SPY,Long,2024-08-13T13:43:00+00:00,2024-08-13T13:44:00+00:00,537.4962,537.2738,0.56,-0.12,-0.000414,60000,ScoreExit,0.3536,0.3687,0.3103,0.2938,0.4878,0.4606,0.2938,0.4878,,,
trade,2024-08-13,SPY,Long,2024-08-13T13:46:00+00:00,2024-08-13T13:47:00+00:00,538.1364,537.8636,0.56,-0.15,-0.000507,60000,ScoreExit,0.4427,0.4410,0.4998,0.4106,0.4878,0.4828,0.4106,0.4878,,,
trade,2024-08-13,SPY,Long,2024-08-13T13:50:00+00:00,2024-08-13T13:51:00+00:00,538.2864,537.9636,0.56,-0.18,-0.000600,60000,ScoreExit,0.4407,0.3392,0.4796,0.4106,0.4878,0.5017,0.2378,0.4878,,,
trade,2024-08-13,SPY,Long,2024-08-13T13:53:00+00:00,2024-08-13T13:54:00+00:00,538.2564,537.8836,0.56,-0.21,-0.000693,60000,ScoreExit,0.3039,0.2973,0.1487,0.2378,0.4878,0.0825,0.2378,0.4878,,,
trade,2024-08-13,SPY,Long,2024-08-13T13:56:00+00:00,2024-08-13T13:57:00+00:00,537.4362,537.3238,0.56,-0.06,-0.000209,60000,ScoreExit,0.2546,0.2628,-0.5036,0.2643,0.4878,-0.4218,0.2643,0.4878,,,
trade,2024-08-13,SPY,Long,2024-08-13T13:59:00+00:00,2024-08-13T14:00:00+00:00,538.0564,537.6237,0.56,-0.24,-0.000804,60000,ScoreExit,0.3254,0.3091,0.2047,0.2643,0.4878,0.0410,0.2643,0.4878,,,
trade,2024-08-13,SPY,Long,2024-08-13T14:26:00+00:00,2024-08-13T14:27:00+00:00,537.2461,537.2238,0.56,-0.01,-0.000042,60000,ScoreExit,0.1774,0.2230,0.0125,0.0446,0.4979,0.4683,0.0446,0.4979,,,
trade,2024-08-13,SPY,Long,2024-08-13T14:52:00+00:00,2024-08-13T14:53:00+00:00,538.3164,538.0335,0.56,-0.16,-0.000526,60000,ScoreExit,0.2963,0.3087,0.1950,0.2125,0.4979,0.3181,0.2125,0.4979,,,
trade,2024-08-13,SPY,Long,2024-08-13T14:57:00+00:00,2024-08-13T14:58:00+00:00,538.3265,538.2235,0.56,-0.06,-0.000191,60000,ScoreExit,0.3015,0.3442,0.0067,0.2525,0.4979,0.4339,0.2525,0.4979,,,
trade,2024-08-13,SPY,Long,2024-08-13T15:00:00+00:00,2024-08-13T15:01:00+00:00,538.5165,538.2335,0.56,-0.16,-0.000526,60000,ScoreExit,0.3240,0.4076,0.2318,0.2525,0.4979,0.3948,0.3700,0.4872,,,
summary,2024-08-13,SPY,,,,,,,-1.59,,12,,,,,,,,,,0.5199,2024-08-12T15:02:00+00:00,889,1372
trade,2024-08-13,QQQ,Long,2024-08-13T13:33:00+00:00,2024-08-13T13:34:00+00:00,456.7720,456.7979,0.66,0.02,0.000057,60000,ScoreExit,0.3957,0.4071,0.4201,0.2932,0.5926,0.5338,0.2932,0.5926,,,
trade,2024-08-13,QQQ,Long,2024-08-13T13:36:00+00:00,2024-08-13T13:37:00+00:00,456.6420,456.6180,0.66,-0.02,-0.000053,60000,ScoreExit,0.2096,0.2377,-0.0491,0.0612,0.5926,0.2315,0.0612,0.5926,,,
trade,2024-08-13,QQQ,Long,2024-08-13T13:39:00+00:00,2024-08-13T13:40:00+00:00,456.8320,456.3381,0.66,-0.32,-0.001081,60000,ScoreExit,0.2274,0.1930,0.1288,0.0612,0.5926,-0.2149,0.0612,0.5926,,,
trade,2024-08-13,QQQ,Long,2024-08-13T13:42:00+00:00,2024-08-13T13:43:00+00:00,456.3119,456.2431,0.66,-0.05,-0.000151,60000,ScoreExit,0.2616,0.2884,-0.4326,0.2118,0.5926,-0.1652,0.2118,0.5926,,,
trade,2024-08-13,QQQ,Long,2024-08-13T13:45:00+00:00,2024-08-13T13:46:00+00:00,456.9270,457.0678,0.66,0.09,0.000308,60000,ScoreExit,0.3386,0.4915,0.3372,0.2118,0.5926,0.5004,0.4394,0.5926,,,
trade,2024-08-13,QQQ,Long,2024-08-13T13:54:00+00:00,2024-08-13T13:55:00+00:00,457.8323,457.4677,0.65,-0.24,-0.000796,60000,ScoreExit,0.3850,0.3717,0.4372,0.2724,0.5926,0.3047,0.2724,0.5926,,,
trade,2024-08-13,QQQ,Long,2024-08-13T13:57:00+00:00,2024-08-13T13:58:00+00:00,457.2421,457.0278,0.66,-0.14,-0.000469,60000,ScoreExit,0.3568,0.3661,-0.3446,0.3558,0.5926,-0.2514,0.3558,0.5926,,,
trade,2024-08-13,QQQ,Long,2024-08-13T14:00:00+00:00,2024-08-13T14:01:00+00:00,457.8123,457.4877,0.65,-0.21,-0.000709,60000,ScoreExit,0.4239,0.4529,0.3259,0.3558,0.5926,0.3081,0.4041,0.5987,,,
trade,2024-08-13,QQQ,Long,2024-08-13T14:03:00+00:00,2024-08-13T14:04:00+00:00,457.8923,457.7876,0.65,-0.07,-0.000229,60000,ScoreExit,0.4595,0.4696,0.3740,0.4041,0.5987,0.4753,0.4041,0.5987,,,
trade,2024-08-13,QQQ,Long,2024-08-13T14:06:00+00:00,2024-08-13T14:07:00+00:00,457.8423,457.6177,0.65,-0.15,-0.000491,60000,ScoreExit,0.1873,0.2025,-0.0258,0.0172,0.5987,0.1254,0.0172,0.5987,,,
trade,2024-08-13,QQQ,Long,2024-08-13T14:09:00+00:00,2024-08-13T14:10:00+00:00,458.0724,457.3278,0.65,-0.49,-0.001626,60000,ScoreExit,0.2323,0.1552,0.4233,0.0172,0.5987,-0.3477,0.0172,0.5987,,,
trade,2024-08-13,QQQ,Long,2024-08-13T14:12:00+00:00,2024-08-13T14:13:00+00:00,457.7423,457.9776,0.65,0.15,0.000514,60000,ScoreExit,0.1667,0.2317,-0.1500,0.0035,0.5987,0.4998,0.0035,0.5987,,,
trade,2024-08-13,QQQ,Long,2024-08-13T14:15:00+00:00,2024-08-13T14:16:00+00:00,457.6322,457.3677,0.65,-0.17,-0.000578,60000,ScoreExit,0.1513,0.1309,-0.3041,0.0035,0.5987,-0.2714,-0.0359,0.5987,,,
trade,2024-08-13,QQQ,Long,2024-08-13T14:21:00+00:00,2024-08-13T14:22:00+00:00,457.5722,457.2378,0.65,-0.22,-0.000731,60000,ScoreExit,0.2373,0.2380,-0.1145,0.1152,0.5987,-0.1070,0.1152,0.5987,,,
trade,2024-08-13,QQQ,Long,2024-08-13T14:24:00+00:00,2024-08-13T14:25:00+00:00,457.7523,457.6077,0.65,-0.09,-0.000316,60000,ScoreExit,0.2789,0.2843,0.3013,0.1152,0.5987,0.3557,0.1152,0.5987,,,
trade,2024-08-13,QQQ,Long,2024-08-13T14:27:00+00:00,2024-08-13T14:28:00+00:00,457.8923,457.6976,0.65,-0.13,-0.000425,60000,ScoreExit,0.2835,0.2924,0.3164,0.1205,0.5987,0.4047,0.1205,0.5987,,,
trade,2024-08-13,QQQ,Long,2024-08-13T14:30:00+00:00,2024-08-13T14:31:00+00:00,457.9223,456.9879,0.65,-0.61,-0.002041,60000,ScoreExit,0.2916,0.0649,0.3964,0.1205,0.5987,-0.4586,-0.1148,0.5987,,,
trade,2024-08-13,QQQ,Long,2024-08-13T14:42:00+00:00,2024-08-13T14:43:00+00:00,457.8223,457.5577,0.65,-0.17,-0.000578,60000,ScoreExit,0.2241,0.2273,0.3104,0.0224,0.5987,0.3426,0.0224,0.5987,,,
trade,2024-08-13,QQQ,Long,2024-08-13T14:45:00+00:00,2024-08-13T14:46:00+00:00,457.9223,457.7846,0.65,-0.09,-0.000301,60000,ScoreExit,0.2262,0.4204,0.3316,0.0224,0.5987,0.5279,0.3133,0.5987,,,
trade,2024-08-13,QQQ,Long,2024-08-13T14:52:00+00:00,2024-08-13T14:53:00+00:00,458.6425,458.4974,0.65,-0.09,-0.000316,60000,ScoreExit,0.3040,0.3249,0.1709,0.1788,0.5987,0.3797,0.1788,0.5987,,,
trade,2024-08-13,QQQ,Long,2024-08-13T14:55:00+00:00,2024-08-13T14:56:00+00:00,458.7126,458.4574,0.65,-0.17,-0.000556,60000,ScoreExit,0.3097,0.3412,0.2279,0.1788,0.5987,0.1960,0.2366,0.5987,,,
trade,2024-08-13,QQQ,Long,2024-08-13T14:58:00+00:00,2024-08-13T14:59:00+00:00,458.7926,458.4764,0.65,-0.21,-0.000689,60000,ScoreExit,0.3494,0.3514,0.2781,0.2366,0.5987,0.2981,0.2366,0.5987,,,
summary,2024-08-13,QQQ,,,,,,,-3.37,,22,,,,,,,,,,0.6535,2024-08-12T14:36:00+00:00,927,1420
trade,2024-08-13,NVDA,Long,2024-08-13T13:46:00+00:00,2024-08-13T13:47:00+00:00,112.9889,113.1328,2.65,0.38,0.001274,60000,ScoreExit,0.5204,0.5224,0.5665,0.3206,0.9047,0.5864,0.3206,0.9047,,,
trade,2024-08-13,NVDA,Long,2024-08-13T13:49:00+00:00,2024-08-13T13:50:00+00:00,113.0839,113.3610,2.65,0.73,0.002450,60000,ScoreExit,0.5130,0.5239,0.4927,0.3206,0.9047,0.6015,0.3206,0.9047,,,
trade,2024-08-13,NVDA,Long,2024-08-13T13:52:00+00:00,2024-08-13T13:53:00+00:00,113.3240,113.3010,2.65,-0.06,-0.000203,60000,ScoreExit,0.5319,0.5367,0.4687,0.3560,0.9047,0.5169,0.3560,0.9047,,,
trade,2024-08-13,NVDA,Long,2024-08-13T13:55:00+00:00,2024-08-13T13:56:00+00:00,113.5591,113.0811,2.64,-1.26,-0.004209,60000,ScoreExit,0.5421,0.5200,0.5715,0.3560,0.9047,-0.0033,0.4148,0.9047,,,
trade,2024-08-13,NVDA,Long,2024-08-13T13:58:00+00:00,2024-08-13T13:59:00+00:00,113.4290,113.7609,2.64,0.88,0.002926,60000,ScoreExit,0.5542,0.5767,0.3387,0.4148,0.9047,0.5637,0.4148,0.9047,,,
trade,2024-08-13,NVDA,Long,2024-08-13T14:01:00+00:00,2024-08-13T14:02:00+00:00,114.0092,114.0409,2.63,0.08,0.000278,60000,ScoreExit,0.5790,0.5733,0.5765,0.4187,0.9004,0.5194,0.4187,0.9004,,,
trade,2024-08-13,NVDA,Long,2024-08-13T14:04:00+00:00,2024-08-13T14:05:00+00:00,114.0992,113.9609,2.63,-0.36,-0.001212,60000,ScoreExit,0.5714,0.5612,0.5004,0.4187,0.9004,0.3983,0.4187,0.9004,,,
trade,2024-08-13,NVDA,Long,2024-08-13T14:07:00+00:00,2024-08-13T14:08:00+00:00,114.2093,114.3778,2.63,0.44,0.001476,60000,ScoreExit,0.5546,0.5608,0.5284,0.3861,0.9004,0.5901,0.3861,0.9004,,,
trade,2024-08-13,NVDA,Long,2024-08-13T14:10:00+00:00,2024-08-13T14:11:00+00:00,114.0092,113.9808,2.63,-0.07,-0.000249,60000,ScoreExit,0.4959,0.5657,-0.0587,0.3861,0.9004,0.0216,0.4891,0.9004,,,
trade,2024-08-13,NVDA,Long,2024-08-13T14:13:00+00:00,2024-08-13T14:14:00+00:00,114.3693,114.1208,2.62,-0.65,-0.002173,60000,ScoreExit,0.6135,0.5721,0.4989,0.4891,0.9004,0.0849,0.4891,0.9004,,,
trade,2024-08-13,NVDA,Long,2024-08-13T14:16:00+00:00,2024-08-13T14:17:00+00:00,114.3293,114.4557,2.62,0.33,0.001105,60000,ScoreExit,0.5466,0.5626,0.3412,0.4040,0.9004,0.5007,0.4040,0.9004,,,
trade,2024-08-13,NVDA,Long,2024-08-13T14:19:00+00:00,2024-08-13T14:20:00+00:00,114.2793,114.0908,2.62,-0.49,-0.001650,60000,ScoreExit,0.5123,0.4858,-0.0018,0.4040,0.9004,-0.2667,0.4040,0.9004,,,
trade,2024-08-13,NVDA,Long,2024-08-13T14:22:00+00:00,2024-08-13T14:23:00+00:00,113.9492,113.7309,2.63,-0.57,-0.001916,60000,ScoreExit,0.4705,0.4656,-0.5111,0.4191,0.9004,-0.5598,0.4191,0.9004,,,
trade,2024-08-13,NVDA,Long,2024-08-13T14:25:00+00:00,2024-08-13T14:26:00+00:00,114.1092,113.8358,2.63,-0.72,-0.002396,60000,ScoreExit,0.5236,0.3537,0.0202,0.4191,0.9004,-0.3710,0.2011,0.9004,,,
trade,2024-08-13,NVDA,Long,2024-08-13T14:28:00+00:00,2024-08-13T14:29:00+00:00,114.0042,113.8558,2.63,-0.39,-0.001301,60000,ScoreExit,0.3727,0.3577,-0.1805,0.2011,0.9004,-0.3309,0.2011,0.9004,,,
trade,2024-08-13,NVDA,Long,2024-08-13T14:31:00+00:00,2024-08-13T14:32:00+00:00,113.5040,113.5409,2.64,0.10,0.000325,60000,ScoreExit,0.2524,0.2639,-0.5413,0.0607,0.9004,-0.4266,0.0607,0.9004,,,
trade,2024-08-13,NVDA,Long,2024-08-13T14:34:00+00:00,2024-08-13T14:35:00+00:00,113.6241,113.5509,2.64,-0.19,-0.000644,60000,ScoreExit,0.2751,0.2753,-0.3143,0.0607,0.9004,-0.3118,0.0607,0.9004,,,
trade,2024-08-13,NVDA,Long,2024-08-13T14:37:00+00:00,2024-08-13T14:38:00+00:00,114.0772,114.1507,2.63,0.19,0.000645,60000,ScoreExit,0.4608,0.4683,0.4791,0.2379,0.9004,0.5547,0.2379,0.9004,,,
trade,2024-08-13,NVDA,Long,2024-08-13T14:40:00+00:00,2024-08-13T14:41:00+00:00,114.0792,114.0432,2.63,-0.09,-0.000316,60000,ScoreExit,0.4487,0.5137,0.3584,0.2379,0.9004,0.4355,0.3333,0.9004,,,
trade,2024-08-13,NVDA,Long,2024-08-13T14:43:00+00:00,2024-08-13T14:44:00+00:00,114.1442,114.1707,2.63,0.07,0.000232,60000,ScoreExit,0.5126,0.5239,0.4253,0.3333,0.9004,0.5380,0.3333,0.9004,,,
trade,2024-08-13,NVDA,Long,2024-08-13T14:46:00+00:00,2024-08-13T14:47:00+00:00,114.3993,114.4598,2.62,0.16,0.000528,60000,ScoreExit,0.5429,0.5439,0.5701,0.3597,0.9004,0.5801,0.3597,0.9004,,,
trade,2024-08-13,NVDA,Long,2024-08-13T14:49:00+00:00,2024-08-13T14:50:00+00:00,114.5694,114.5106,2.62,-0.15,-0.000513,60000,ScoreExit,0.5364,0.5358,0.5051,0.3597,0.9004,0.4986,0.3597,0.9004,,,
trade,2024-08-13,NVDA,Long,2024-08-13T14:52:00+00:00,2024-08-13T14:53:00+00:00,114.4143,114.4756,2.62,0.16,0.000536,60000,ScoreExit,0.4120,0.4566,-0.1390,0.2596,0.9004,0.3070,0.2596,0.9004,,,
trade,2024-08-13,NVDA,Long,2024-08-13T14:55:00+00:00,2024-08-13T14:56:00+00:00,114.5143,114.5106,2.62,-0.01,-0.000032,60000,ScoreExit,0.4427,0.4739,0.1681,0.2596,0.9004,0.3713,0.2778,0.9004,,,
trade,2024-08-13,NVDA,Long,2024-08-13T14:58:00+00:00,2024-08-13T14:59:00+00:00,114.6647,114.6106,2.61,-0.14,-0.000472,60000,ScoreExit,0.4806,0.4837,0.4381,0.2778,0.9004,0.4693,0.2778,0.9004,,,
summary,2024-08-13,NVDA,,,,,,,-1.65,,25,,,,,,,,,,0.7612,2024-08-12T13:34:00+00:00,1295,1679
trade,2024-08-13,MSFT,Long,2024-08-13T13:31:00+00:00,2024-08-13T13:32:00+00:00,410.9421,410.9717,0.73,0.02,0.000072,60000,ScoreExit,0.5031,0.5066,0.5682,0.4687,0.5503,0.6026,0.4687,0.5503,,,
trade,2024-08-13,MSFT,Long,2024-08-13T13:35:00+00:00,2024-08-13T13:36:00+00:00,412.4887,411.7015,0.73,-0.57,-0.001909,60000,ScoreExit,0.5030,0.2758,0.5669,0.4687,0.5503,0.3588,0.1247,0.5503,,,
trade,2024-08-13,MSFT,Long,2024-08-13T13:38:00+00:00,2024-08-13T13:39:00+00:00,411.7931,411.5115,0.73,-0.21,-0.000684,60000,ScoreExit,0.2593,0.2444,0.1936,0.1247,0.5503,0.0453,0.1247,0.5503,,,
trade,2024-08-13,MSFT,Long,2024-08-13T13:46:00+00:00,2024-08-13T13:47:00+00:00,410.9532,410.6768,0.73,-0.20,-0.000673,60000,ScoreExit,0.2501,0.2560,-0.1809,0.1719,0.5503,-0.1224,0.1719,0.5503,,,
trade,2024-08-13,MSFT,Long,2024-08-13T13:49:00+00:00,2024-08-13T13:50:00+00:00,411.0283,411.1966,0.73,0.12,0.000410,60000,ScoreExit,0.2691,0.3066,0.0085,0.1719,0.5503,0.3840,0.1719,0.5503,,,
trade,2024-08-13,MSFT,Long,2024-08-13T13:53:00+00:00,2024-08-13T13:54:00+00:00,411.5134,411.4015,0.73,-0.08,-0.000272,60000,ScoreExit,0.3454,0.3514,0.3236,0.2466,0.5503,0.3835,0.2466,0.5503,,,
trade,2024-08-13,MSFT,Long,2024-08-13T13:56:00+00:00,2024-08-13T13:57:00+00:00,411.1283,411.0017,0.73,-0.09,-0.000308,60000,ScoreExit,0.2343,0.2329,-0.2267,0.1530,0.5503,-0.2398,0.1530,0.5503,,,
trade,2024-08-13,MSFT,Long,2024-08-13T13:59:00+00:00,2024-08-13T14:00:00+00:00,411.6184,411.4315,0.73,-0.14,-0.000454,60000,ScoreExit,0.2848,0.2873,0.2785,0.1530,0.5503,0.3038,0.1530,0.5503,,,
trade,2024-08-13,MSFT,Long,2024-08-13T14:02:00+00:00,2024-08-13T14:03:00+00:00,411.3784,410.9917,0.73,-0.28,-0.000940,60000,ScoreExit,0.2561,0.2242,-0.0595,0.1540,0.5655,-0.3787,0.1540,0.5655,,,
trade,2024-08-13,MSFT,Long,2024-08-13T14:05:00+00:00,2024-08-13T14:06:00+00:00,411.7085,411.2172,0.73,-0.36,-0.001193,60000,ScoreExit,0.2961,0.1117,0.3403,0.1540,0.5655,-0.0556,-0.0873,0.5655,,,
trade,2024-08-13,MSFT,Long,2024-08-13T14:52:00+00:00,2024-08-13T14:53:00+00:00,412.0986,411.9714,0.73,-0.09,-0.000309,60000,ScoreExit,0.3415,0.3597,0.2866,0.2387,0.5655,0.4679,0.2387,0.5655,,,
trade,2024-08-13,MSFT,Long,2024-08-13T14:55:00+00:00,2024-08-13T14:56:00+00:00,412.2036,411.9514,0.73,-0.18,-0.000612,60000,ScoreExit,0.3438,0.3608,0.3093,0.2387,0.5655,0.3742,0.2562,0.5655,,,
trade,2024-08-13,MSFT,Long,2024-08-13T14:59:00+00:00,2024-08-13T15:00:00+00:00,412.2186,411.9814,0.73,-0.17,-0.000576,60000,ScoreExit,0.3593,0.3595,0.3596,0.2562,0.5655,0.3608,0.2562,0.5655,,,
summary,2024-08-13,MSFT,,,,,,,-2.23,,13,,,,,,,,,,0.7336,2024-08-12T09:58:00+00:00,682,1108
summary,2024-08-14,SPY,,,,,,,0.00,,0,,,,,,,,,,0.5199,2024-08-12T15:02:00+00:00,1482,2148
summary,2024-08-14,QQQ,,,,,,,0.00,,0,,,,,,,,,,0.6535,2024-08-12T14:36:00+00:00,1545,2280
summary,2024-08-14,AAPL,,,,,,,0.00,,0,,,,,,,,,,0.6416,2024-08-12T14:18:00+00:00,1396,2012
trade,2024-08-14,MSFT,Long,2024-08-14T13:37:00+00:00,2024-08-14T13:38:00+00:00,416.0748,415.9602,0.72,-0.08,-0.000275,60000,ScoreExit,0.3700,0.3786,0.3038,0.4185,0.2950,0.3899,0.4185,0.2950,,,
summary,2024-08-14,MSFT,,,,,,,-0.08,,1,,,,,,,,,,0.7336,2024-08-12T09:58:00+00:00,1122,1713
trade,2024-08-15,QQQ,Long,2024-08-15T14:43:00+00:00,2024-08-15T14:44:00+00:00,472.3967,472.2633,0.63,-0.08,-0.000282,60000,ScoreExit,0.3284,0.3606,0.1991,0.2763,0.4756,0.5211,0.2763,0.4756,,,
trade,2024-08-15,QQQ,Long,2024-08-15T14:50:00+00:00,2024-08-15T14:51:00+00:00,472.4467,472.0233,0.63,-0.27,-0.000896,60000,ScoreExit,0.2315,0.0950,-0.2764,0.1941,0.4756,-0.4237,-0.0088,0.4756,,,
summary,2024-08-15,QQQ,,,,,,,-0.35,,2,,,,,,,,,,0.9545,2024-08-12T15:03:00+00:00,2106,2872
summary,2024-08-15,MSFT,,,,,,,0.00,,0,,,,,,,,,,0.8882,2024-08-12T15:02:00+00:00,1501,2192
